family,params,pt_mult,sl_mult,horizon,risk_budget,status,n,signals_per_day,target_signals_per_day,adaptive_used
VWAP_CROSS,{'lookback': 12},3.0,1.0,48,1.0,PASS,3309,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},3.5,1.0,12,0.4,PASS,3313,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},3.5,1.0,12,0.7,ANOVA,3313,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},3.5,1.0,12,1.0,Mutual Info,3313,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},3.5,1.0,24,0.4,Mutual Info,3312,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},3.5,1.0,24,0.7,ANOVA,3312,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},3.5,1.0,24,1.0,ANOVA,3312,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},3.5,1.0,48,0.4,Class Balance,3309,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},3.5,1.0,48,0.7,PASS,3309,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},3.5,1.0,48,1.0,PASS,3309,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},4.0,1.0,12,0.4,ANOVA,3313,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},4.0,1.0,12,0.7,PASS,3313,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},4.0,1.0,12,1.0,Mutual Info,3313,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},4.0,1.0,24,0.4,Mutual Info,3312,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},4.0,1.0,24,0.7,ANOVA,3312,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},4.0,1.0,24,1.0,ANOVA,3312,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},4.0,1.0,48,0.4,Class Balance,3309,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},4.0,1.0,48,0.7,Mutual Info,3309,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},4.0,1.0,48,1.0,PASS,3309,10.08,7.5,True
VWAP_CROSS,{'lookback': 24},1.5,1.0,12,0.4,PASS,2294,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},1.5,1.0,12,0.7,ANOVA,2294,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},1.5,1.0,12,1.0,ANOVA,2294,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},1.5,1.0,24,0.4,Mutual Info,2292,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},1.5,1.0,24,0.7,ANOVA,2292,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},1.5,1.0,24,1.0,Mutual Info,2292,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},1.5,1.0,48,0.4,Mutual Info,2290,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},1.5,1.0,48,0.7,ANOVA,2290,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},1.5,1.0,48,1.0,Mutual Info,2290,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},2.0,1.0,12,0.4,PASS,2294,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},2.0,1.0,12,0.7,ANOVA,2294,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},2.0,1.0,12,1.0,ANOVA,2294,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},2.0,1.0,24,0.4,Mutual Info,2292,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},2.0,1.0,24,0.7,Mutual Info,2292,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},2.0,1.0,24,1.0,Mutual Info,2292,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},2.0,1.0,48,0.4,Mutual Info,2290,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},2.0,1.0,48,0.7,ANOVA,2290,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},2.0,1.0,48,1.0,Mutual Info,2290,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},2.5,1.0,12,0.4,Mutual Info,2294,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},2.5,1.0,12,0.7,Mutual Info,2294,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},2.5,1.0,12,1.0,ANOVA,2294,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},2.5,1.0,24,0.4,Mutual Info,2292,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},2.5,1.0,24,0.7,ANOVA,2292,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},2.5,1.0,24,1.0,Mutual Info,2292,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},2.5,1.0,48,0.4,Mutual Info,2290,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},2.5,1.0,48,0.7,ANOVA,2290,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},2.5,1.0,48,1.0,Mutual Info,2290,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},3.0,1.0,12,0.4,Mutual Info,2294,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},3.0,1.0,12,0.7,ANOVA,2294,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},3.0,1.0,12,1.0,ANOVA,2294,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},3.0,1.0,24,0.4,Mutual Info,2292,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},3.0,1.0,24,0.7,ANOVA,2292,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},3.0,1.0,24,1.0,Mutual Info,2292,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},3.0,1.0,48,0.4,Mutual Info,2290,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},3.0,1.0,48,0.7,PASS,2290,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},3.0,1.0,48,1.0,Mutual Info,2290,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},3.5,1.0,12,0.4,PASS,2294,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},3.5,1.0,12,0.7,ANOVA,2294,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},3.5,1.0,12,1.0,ANOVA,2294,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},3.5,1.0,24,0.4,PASS,2292,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},3.5,1.0,24,0.7,Mutual Info,2292,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},3.5,1.0,24,1.0,Mutual Info,2292,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},3.5,1.0,48,0.4,PASS,2290,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},3.5,1.0,48,0.7,PASS,2290,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},3.5,1.0,48,1.0,Mutual Info,2290,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},4.0,1.0,12,0.4,ANOVA,2294,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},4.0,1.0,12,0.7,PASS,2294,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},4.0,1.0,12,1.0,PASS,2294,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},4.0,1.0,24,0.4,Mutual Info,2292,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},4.0,1.0,24,0.7,Mutual Info,2292,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},4.0,1.0,24,1.0,ANOVA,2292,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},4.0,1.0,48,0.4,PASS,2290,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},4.0,1.0,48,0.7,PASS,2290,6.98,7.5,True
VWAP_CROSS,{'lookback': 24},4.0,1.0,48,1.0,Mutual Info,2290,6.98,7.5,True
VWAP_CROSS,{'lookback': 48},1.5,1.0,12,0.4,ANOVA,2444,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},1.5,1.0,12,0.7,PASS,2444,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},1.5,1.0,12,1.0,PASS,2444,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},1.5,1.0,24,0.4,PASS,2441,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},1.5,1.0,24,0.7,PASS,2441,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},1.5,1.0,24,1.0,PASS,2441,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},1.5,1.0,48,0.4,PASS,2438,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},1.5,1.0,48,0.7,PASS,2438,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},1.5,1.0,48,1.0,PASS,2438,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},2.0,1.0,12,0.4,ANOVA,2444,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},2.0,1.0,12,0.7,ANOVA,2444,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},2.0,1.0,12,1.0,PASS,2444,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},2.0,1.0,24,0.4,PASS,2441,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},2.0,1.0,24,0.7,PASS,2441,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},2.0,1.0,24,1.0,PASS,2441,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},2.0,1.0,48,0.4,PASS,2438,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},2.0,1.0,48,0.7,PASS,2438,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},2.0,1.0,48,1.0,PASS,2438,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},2.5,1.0,12,0.4,ANOVA,2444,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},2.5,1.0,12,0.7,ANOVA,2444,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},2.5,1.0,12,1.0,ANOVA,2444,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},2.5,1.0,24,0.4,PASS,2441,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},2.5,1.0,24,0.7,PASS,2441,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},2.5,1.0,24,1.0,PASS,2441,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},2.5,1.0,48,0.4,PASS,2438,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},2.5,1.0,48,0.7,PASS,2438,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},2.5,1.0,48,1.0,PASS,2438,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},3.0,1.0,12,0.4,ANOVA,2444,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},3.0,1.0,12,0.7,ANOVA,2444,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},3.0,1.0,12,1.0,ANOVA,2444,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},3.0,1.0,24,0.4,ANOVA,2441,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},3.0,1.0,24,0.7,ANOVA,2441,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},3.0,1.0,24,1.0,PASS,2441,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},3.0,1.0,48,0.4,PASS,2438,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},3.0,1.0,48,0.7,PASS,2438,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},3.0,1.0,48,1.0,PASS,2438,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},3.5,1.0,12,0.4,ANOVA,2444,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},3.5,1.0,12,0.7,ANOVA,2444,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},3.5,1.0,12,1.0,ANOVA,2444,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},3.5,1.0,24,0.4,ANOVA,2441,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},3.5,1.0,24,0.7,ANOVA,2441,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},3.5,1.0,24,1.0,PASS,2441,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},3.5,1.0,48,0.4,PASS,2438,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},3.5,1.0,48,0.7,PASS,2438,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},3.5,1.0,48,1.0,PASS,2438,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},4.0,1.0,12,0.4,ANOVA,2444,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},4.0,1.0,12,0.7,Mutual Info,2444,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},4.0,1.0,12,1.0,Mutual Info,2444,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},4.0,1.0,24,0.4,ANOVA,2441,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},4.0,1.0,24,0.7,ANOVA,2441,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},4.0,1.0,24,1.0,ANOVA,2441,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},4.0,1.0,48,0.4,PASS,2438,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},4.0,1.0,48,0.7,PASS,2438,7.44,7.5,True
VWAP_CROSS,{'lookback': 48},4.0,1.0,48,1.0,PASS,2438,7.44,7.5,True
